CHQ_REG_MTH_BILL_AMT~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_CEIL_AMT~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_EXP_AMT~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~10~~~~~~
CHQ_REG_MTH_MISC_AMT_1~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_10~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_2~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_3~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_4~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_5~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_6~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_7~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_8~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_MTH_MISC_AMT_9~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_PAY_CODE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CHQ_REG_PAY_DATE~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CHQ_REG_PERC_BILL~1053~rmaMp~~0013~5~0014~3~~4~~~~~~~~4~~~ ~~~~~6~~
CHQ_REG_PERC_MISC~1053~rmaMp~~0013~5~0014~3~~4~~~~~~~~4~~~ ~~~~~6~~
CHQ_REG_PERC_TAX~1053~rmaMp~~0013~5~0014~3~~4~~~~~~~~4~~~ ~~~~~6~~
CHQ_REG_REGULAR_PAY_THIS_MTH~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CHQ_REG_REGULAR_TAX_THIS_MTH~1053~rmaMp~~0013~9~0014~5~~2~~~~~~~~~~~~~~~~~~
CITY~1053~rmaMp~~0001~20~0001~20~~~~~~~~~~~~~~~~~~~~
CLAIM_DETAIL_REC~1053~rmaMp~~0001~195~0001~195~~~~~~~~~~~~~~~~~~~~
CLAIM_HEADER_REC~1053~rmaMp~~0001~195~0001~195~~~~~~~~~~~~~~~~~~~~
CLAIM_ID~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
CLAIM_NBR~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
CLAIM_NBR_CLIENT~1053~rmaMp~~0001~14~0001~14~~~0002~~~~~~~~~~~~~^^^^^^^^^^^^^^~~~~
CLAIM_NBR_RMA~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLIENT_ID~1053~rmaMp~~0001~5~0001~5~~~~~~~~~~~~~~~~~~~~
CLINIC_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_BATCH_NBR~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_CLAIM_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_CLINIC~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_FILLER5~1053~rmaMp~~0001~7~0001~7~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_KEY~1053~rmaMp~~0001~29~0001~29~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_PAT_KEY_DATA~1053~rmaMp~~0001~15~0001~15~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_PAT_KEY_OHIP~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_PAT_KEY_TYPE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_PATIENT~1053~rmaMp~~0001~16~0001~16~~~~~~~~~~~~~~~~~~~~
CLM_SHADOW_SUBDIVISION~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
BATCTRL_PAYROLL~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLINIC_NBR_TRANSLATED~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SUSPEND_DESC~1053~rmaMp~~0001~70~0001~70~~~~~~~~~~~~~~~~~~~~
CLMDTL_SUSPEND_DESC_255~1053~rmaMp~~0001~255~0001~255~~~~~~~~~~~~~~~~~~~~
CLMHDR_NBR_SUSPEND_DESC_RECS~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
TRANSFER_BUFFER~1053~rmaMp~~0001~80~0001~80~~~~~~~~~~~~~~~~~~~~
ORIG_CLMHDR_PAT_OHIP_ID_OR_CHART~1053~rmaMp~~0001~16~0001~16~~~~~~~~~~~~~~~~~~~~
ORIG_PAT_OLD_SURNAME~1053~rmaMp~~0001~15~0001~15~~~~~~~~~~~~~~~~~~~~
ORIG_PAT_OLD_GIVEN_NAME~1053~rmaMp~~0001~12~0001~12~~~~~~~~~~~~~~~~~~~~
FEE_OHIP_CURR_UNITS~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
FEE_OHIP_CURR~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
FEE_OHIP_CURR_UNBUNDLED~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
FEE_OHIP_PROPOSED_UNBUNDLED~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
DOC_OPTION_CATEGORY~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
DOC_OPTION_SUBCATEGORY~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
DOC_OPTION_CATEGORY_DESC~1053~rmaMp~~0001~40~0001~40~~~~~~~~~~~~~~~~~~~~
DOC_OPTION_SUBCATEGORY_DESC~1053~rmaMp~~0001~40~0001~40~~~~~~~~~~~~~~~~~~~~
DOC_OPTION_DATE_ACTIVE_FROM~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_OPTION_DATE_ACTIVE_TO~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_OPTION_VALUE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_ACCOUNTING_NBR~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLMDTL_ADJ_CD~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_ADJ_NBR~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_ADJ_NBR_ALPHA~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_AGENT_CD~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_AGENT_CD_ALPHA~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_AMT_TECH_BILLED~1053~rmaMp~~0013~6~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMDTL_AMT_TECH_BILLED_ALPHA~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMDTL_BATCH_NBR~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLMDTL_CLAIM_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_CONSEC_DATES~1053~rmaMp~~0013~9~0018~9~~~~~~~~~~~~~~~~~~~~
CLMDTL_CONSEC_DATES_ALPHA~1053~rmaMp~~0001~9~0001~9~~~~~~~~~~~~~~~~~~~~
CLMDTL_CONSEC_DATES_R~1053~rmaMp~~0001~9~0001~9~~~~~~~~~~~~~~~~~~~~
CLMDTL_CONSEC_DATES_R_2~1053~rmaMp~~0001~9~0001~9~~~~~~~~~~~~~~~~~~~~
CLMDTL_CONSECUTIVE_SV_DATE~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~3~~~~~~
CLMDTL_CONSECUTIVE_SV_DATE_ALPHA~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMDTL_CONSECUTIVE_SV_DAYS~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~3~~~~~~
CLMDTL_CYCLE_NBR~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~~~~~~~
CLMDTL_CYCLE_NBR_ALPHA~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMDTL_DATE_PERIOD_END~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_CHAR_DATE~
CLMDTL_DESC~1053~rmaMp~~0001~22~0001~22~~~~~~~~~~~~~~~~~~~~
CLMDTL_DESC_REC~1053~rmaMp~~0001~64~0001~64~~~~~~~~~~~~~~~~~~~~
CLMDTL_DET_REC~1053~rmaMp~~0001~64~0001~64~~~~~~~~~~~~~~~~~~~~
CLMDTL_DIAG_CD~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~~~~~~~
CLMDTL_DIAG_CD_ALPHA~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMDTL_DIAG_CD_LOCAL~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~~~~~~~
CLMDTL_DIAG_CD_LOCAL_ALPHA~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMDTL_DOC_OHIP_NBR~1053~rmaMp~~0013~6~0018~6~~~~~~~~~~~~~~~~~~~~
CLMDTL_DOC_OHIP_NBR_ALPHA~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMDTL_FEE_OHIP~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMDTL_FEE_OHIP_ALPHA~1053~rmaMp~~0001~7~0001~7~~~~~~~~~~~~~~~~~~~~
CLMDTL_FEE_OMA~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMDTL_FEE_OMA_ALPHA~1053~rmaMp~~0001~7~0001~7~~~~~~~~~~~~~~~~~~~~
CLMDTL_FILLER0~1053~rmaMp~~0001~42~0001~42~~~~~~~~~~~~~~~~~~~~
CLMDTL_FILLER1~1053~rmaMp~~0001~98~0001~98~~~~~~~~~~~~~~~~~~~~
CLMDTL_FILLER9~1053~rmaMp~~0001~96~0001~96~~~~~~~~~~~~~~~~~~~~
CLMDTL_ID~1053~rmaMp~~0001~16~0001~16~~~~~~~~~~~~~~~~~~~~
CLMDTL_LINE_NO~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_NBR_SERV~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_NBR_SERV_ALPHA~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_OMA_CD~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
CLMDTL_OMA_SUFF~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_ORIG_BATCH_ID~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
CLMDTL_ORIG_BATCH_NBR~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLMDTL_ORIG_CLAIM_NBR_IN_BATCH~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_RESERVE_FOR_FUTURE~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
CLMDTL_REV_GROUP_CD~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMDTL_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~` `=active, `U`pdate, `D`eleted,  or `N`ew record~~~~~~~~~~~~
CLMDTL_SV_DATE~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_CHAR_DATE~
CLMDTL_SV_DAY~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_DAY_ALPHA_1~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_DD~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_DAY_1~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_DAY_2~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_DAY_3~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_DD_ALPHA~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_MM~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_MM_ALPHA~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_NBR~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_NBR_1~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_NBR_2~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_NBR_3~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_YY~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
CLMDTL_SV_YY_ALPHA~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_ACCOUNT_NUM~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_ADMIT_DATE~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CLMHDR_1_BIRTH_DATE~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CLMHDR_1_FACILITY_NUM~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_FILLER~1053~rmaMp~~0001~17~0001~17~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_HEALTH_NUM~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_HOSP_NUM~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_MAN_REV_IND~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_PAY_PROGRAM~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_PAYEE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_PAYMENT_PRG~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_PROVIDER_NUM~1053~rmaMp~~0013~6~0018~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_REC_ID~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_REF_DOC_NUM~1053~rmaMp~~0013~6~0018~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_REF_LAB_NUM~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_TRANS_CD~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_TRANS_ID~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_VERSION_CD~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_1_LOC_CODE~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_CONFIDENTIALITY_FLAG~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_LOC_CODE~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_AGENT_CD~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_I_O_IND~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_PHONE_NO~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_FILLER~1053~rmaMp~~0001~30~0001~30~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_GIVEN_NAME~1053~rmaMp~~0001~5~0001~5~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_OHIP_NUM~1053~rmaMp~~0001~12~0001~12~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_PAT_SEX~1053~rmaMp~~0013~1~0010~2~~~~~~~~~~0~~~ ~~~~~1~~
CLMHDR_2_PAT_SURNAME~1053~rmaMp~~0001~9~0001~9~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_PROV_CD~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_REC_ID~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_2_TRANS_ID~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_ACCOUNTING_NBR~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLMHDR_ADJ_ADJ_NBR~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_ADJ_ADJ_NBRF~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_ADJ_CD~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_ADJ_CD_SUB_TYPE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_ADJ_OMA_CD~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_ADJ_OMA_SUFF~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_AGENT_CD~1053~rmaMp~~0013~1~0010~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_AGENT_CD_ALPHA~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_AMT_TECH_BILLED~1053~rmaMp~~0013~6~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMHDR_AMT_TECH_BILLED_ALPHA~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_AMT_TECH_PAID~1053~rmaMp~~0013~6~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMHDR_AMT_TECH_PAID_ALPHA~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_AUTO_LOGOUT~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_BATCH_NBR~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLMHDR_BATCH_NBR_REDEF~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLMHDR_BATCH_TYPE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_CLAIM_ID~1053~rmaMp~~0001~16~0001~16~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^~~~~
CLMHDR_CLAIM_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_CLINIC_NBR_1_2~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_CONFIDENTIAL_FLAG~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_CURR_PAYMENT~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMHDR_CURR_PAYMENT_ALPHA~1053~rmaMp~~0001~7~0001~7~~~~~~~~~~~~~~~~~~~~
CLMHDR_CYCLE_NBR~1053~rmaMp~~0013~2~0010~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_CYCLE_NBR_ALPHA~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_DATE_ADMIT~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_CHAR_DATE~
CLMHDR_DATE_ADMIT_NUM~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CLMHDR_DATE_CASH_TAPE_PAYMENT~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_CHAR_DATE~
CLMHDR_DATE_PERIOD_END~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CLMHDR_DATE_PERIOD_END_ALPHA~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_CHAR_DATE~
CLMHDR_DATE_SYS~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_CHAR_DATE~
CLMHDR_DAY~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_DIAG_CD~1053~rmaMp~~0013~3~0010~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_DIAG_CD_ALPHA~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMHDR_DOC_DEPT~1053~rmaMp~~0013~2~0010~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_DOC_DEPT_ALPHA~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_DOC_NBR~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMHDR_DOC_NBR_OHIP~1053~rmaMp~~0013~6~0018~6~~~~~~~~~~0~~~ ~~~~~1~~
CLMHDR_DOC_NBR_OHIP_ALPHA~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_DOC_OHIP_NBR~1053~rmaMp~~0013~6~0018~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_DOC_OHIP_NBR_ALPHA~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_DOC_SPEC_CD~1053~rmaMp~~0013~2~0010~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_DOC_SPEC_CD_ALPHA~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_FEE_COMPLEX~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_FILLER1~1053~rmaMp~~0001~21~0001~21~~~~~~~~~~~~~~~~~~~~
CLMHDR_FILLER2~1053~rmaMp~~0001~117~0001~117~~~~~~~~~~~~~~~~~~~~
CLMHDR_HEALTH_CARE_NBR~1053~rmaMp~~0001~12~0001~12~~~~~~~~~~~~~~~~~~~~
CLMHDR_HEALTH_CARE_PROV~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_HEALTH_CARE_VER~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_HOSP~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_I_O_PAT_IND~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_ID~1053~rmaMp~~0001~14~0001~14~~~~~~~~~~~~~~~~~~~~
CLMHDR_LOC~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_MANUAL_AND_TAPE_PAY_ALPHA~1053~rmaMp~~0001~7~0001~7~~~~~~~~~~~~~~~~~~~~
CLMHDR_MANUAL_AND_TAPE_PAYMENTS~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMHDR_PAYROLL~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_MANUAL_REVIEW~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_MSG_NBR~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_OHIP_CLM_NBR~1053~rmaMp~~0001~11~0001~11~~~~~~~~~~~~~~~~~~~~
CLMHDR_OMA_CD_SUFF~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_OMA_SUFF_ADJ~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_ORIG_BATCH_ID~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
CLMHDR_ORIG_BATCH_NBR~1053~rmaMp~~0001~8~0001~8~~~~~~~~~~~~~~~~~~~~
CLMHDR_ORIG_CLAIM_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_PAT_ACRONYM~1053~rmaMp~~0001~9~0001~9~~~~~~~~~~~~~~~~~~~~
CLMHDR_PAT_ACRONYM3~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMHDR_PAT_ACRONYM6~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_PAT_KEY_DATA~1053~rmaMp~~0001~15~0001~15~~~~~~~~~~~~~~~~~~~~
CLMHDR_PAT_KEY_TYPE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_PAT_OHIP_ID_OR_CHART~1053~rmaMp~~0001~16~0001~16~~~~~~~~~~~~~~~~~~~~
CLMHDR_PATIENT_SURNAME~1053~rmaMp~~0001~25~0001~25~~~~~~~~~~~~~~~~~~~~
CLMHDR_REFER_DOC_NBR~1053~rmaMp~~0013~6~0010~4~~~~~~~~~~~~~~~~~~~~
CLMHDR_REFER_DOC_NBR_ALPHA~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_REFERENCE~1053~rmaMp~~0001~11~0001~11~~~~~~~~~~~~~~~~~~~~
CLMHDR_RELATIONSHIP~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_REPRINT_FLAG~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_RESERVE_FOR_FUTURE~1053~rmaMp~~0001~13~0001~13~~~~~~~~~~~~~~~~~~~~
CLMHDR_RMA_CLM_NBR~1053~rmaMp~~0001~10~0001~10~~~~~~~~~~~~~~~~~~~~
CLMHDR_SERV_DATE~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
